PCON24CD,Seat,Region,mean_Con,mean_Lab,mean_LDem,mean_Green,mean_Reform,mean_Plaid,mean_SNP,mean_Other,lo_Con,lo_Lab,lo_LDem,lo_Green,lo_Reform,lo_Plaid,lo_SNP,lo_Other,hi_Con,hi_Lab,hi_LDem,hi_Green,hi_Reform,hi_Plaid,hi_SNP,hi_Other 
E14001322,Leeds North West,Yorkshire and The Humber,21.29,59.15,6.69,3.09,8.58,0,0,1.20,15.75,47.88,2.19,0.49,3.54,0,0,0.22,27.75,69.19,14.46,8.88,16.07,0,0,3.72 
E14001323,Leeds South,Yorkshire and The Humber,20.60,64.62,5.09,6.65,0,0,0,3.04,14.50,52.89,1.23,1.45,0,0,0,0.53,27.64,74.75,12.48,16.95,0,0,0,9.42 
E14001324,Leeds South West and Morley,Yorkshire and The Humber,22.58,50.01,1.73,5.66,18.42,0,0,1.60,16.41,38.60,0.39,1.13,9.36,0,0,0.27,29.11,60.46,4.81,14.78,30.23,0,0,4.85 
E14001325,Leeds West and Pudsey,Yorkshire and The Humber,25.56,47.21,2.96,7.55,13.65,0,0,3.07,19.60,36.87,0.85,1.92,7.02,0,0,0.70,32.26,58.44,6.79,16.84,22.56,0,0,7.55 
E14001326,Leicester East,East Midlands,26.86,41.31,5.61,3.85,13.17,0,0,9.19,19.82,31.33,2.07,1.01,6.69,0,0,3.77,34.68,50.46,11.12,9.24,22.53,0,0,17.73 
E14001327,Leicester South,East Midlands,14.51,48.22,3.72,21.05,6.56,0,0,5.93,10.72,36.49,0.98,9.07,2.63,0,0,1.63,19.24,59.83,9.30,35.22,12.64,0,0,14.41 
E14001328,Leicester West,East Midlands,18.80,53.33,4.49,4.99,14.79,0,0,3.60,13.72,43.82,1.54,1.24,7.66,0,0,0.81,24.30,63.22,9.49,11.64,23.94,0,0,8.99 
E14001329,Leigh and Atherton,North West,20.97,52.39,6.19,1.32,16.78,0,0,2.34,15.72,42.47,2.40,0.18,8.61,0,0,0.53,26.82,62.43,12.18,4.20,26.90,0,0,6.47 
E14001330,Lewes,South East,20.49,13.45,41.75,7.72,15.62,0,0,0.96,15.84,9.65,34.47,4.00,9.98,0,0,0.25,25.83,17.99,48.62,12.66,23.11,0,0,2.38 
E14001331,Lewisham East,London,14.99,58.80,8.32,5.84,8.68,0,0,3.36,11.31,48.18,2.92,1.17,4.23,0,0,0.81,19.83,68.54,17.13,13.98,15.49,0,0,8.33 
E14001332,Lewisham North,London,10.26,58.00,13.08,8.43,6.85,0,0,3.39,7.11,44.75,5.61,2.18,2.74,0,0,0.80,13.95,69.79,23.32,19.83,13.43,0,0,8.83 
E14001333,Lewisham West and East Dulwich,London,11.08,59.54,5.00,16.52,5.09,0,0,2.76,7.88,45.39,1.36,6.18,1.95,0,0,0.57,15.08,72.14,11.50,31.43,10.28,0,0,7.43 
E14001334,Leyton and Wanstead,London,13.57,49.37,6.95,14.61,9.16,0,0,6.34,9.82,36.86,2.43,5.03,4.21,0,0,1.66,17.70,61.48,15.04,28.84,17.24,0,0,15.53 
E14001335,Lichfield,West Midlands,31.29,33.80,9.27,5.38,19.24,0,0,1.02,22.93,22.40,3.19,0.95,8.83,0,0,0.17,40.20,46.07,18.56,14.89,34.99,0,0,2.89 
E14001336,Lincoln,East Midlands,25.14,41.03,4.93,10.87,16.35,0,0,1.67,19.29,31.60,1.91,4.09,9.23,0,0,0.33,31.39,50.46,9.79,20.92,26.96,0,0,4.45 
E14001337,Liverpool Garston,North West,6.74,70.38,5.64,5.70,8.38,0,0,3.15,4.61,57.71,1.54,1.02,3.18,0,0,0.67,9.62,81.21,12.30,16.64,15.65,0,0,9.82 
E14001338,Liverpool Riverside,North West,5.13,74.47,3.25,6.86,6.83,0,0,3.46,3.45,63.61,1.01,1.58,2.89,0,0,0.84,7.27,83.11,7.79,16.20,12.64,0,0,9.09 
E14001339,Liverpool Walton,North West,4.66,78.92,1.88,3.32,9.27,0,0,1.95,3.13,69.60,0.47,0.47,4.47,0,0,0.41,6.78,86.33,4.65,9.45,16.77,0,0,5.52 
E14001340,Liverpool Wavertree,North West,4.96,64.53,9.79,7.34,9.63,0,0,3.74,3.40,52.46,3.74,1.89,4.24,0,0,0.72,6.84,75.74,18.89,17.03,17.50,0,0,10.13 
E14001341,Liverpool West Derby,North West,3.83,59.92,7.01,16.51,10.41,0,0,2.33,2.53,45.86,2.18,5.98,5.00,0,0,0.48,5.44,71.68,15.86,31.48,18.55,0,0,6.34 
E14001342,Loughborough,East Midlands,33.44,41.63,8.01,4.46,12.46,0,0,0,26.15,31.55,3.25,0.75,5.50,0,0,0,41.44,51.35,14.93,12.49,22.23,0,0,0 
E14001343,Louth and Horncastle,East Midlands,35.15,38.61,4.33,0.99,18.90,0,0,2.01,26.47,29.28,1.22,0.13,9.09,0,0,0.43,43.85,48.51,9.52,3.20,31.19,0,0,6.13 
E14001344,Lowestoft,East of England,26.86,39.76,6.95,4.07,22.35,0,0,0,19.76,30.64,2.68,0.84,12.28,0,0,0,34.09,49.50,13.00,9.79,34.87,0,0,0 
E14001345,Luton North,East of England,19.34,49.91,5.69,4.76,9.07,0,0,11.23,14.31,38.07,1.91,0.96,4.30,0,0,3.64,24.91,61.74,12.53,12.88,16.16,0,0,23.79 
E14001346,Luton South and South Bedfordshire,East of England,19.35,42.53,2.27,7.71,15.08,0,0,13.07,14.23,31.69,0.65,2.51,7.25,0,0,5.28,25.24,52.82,5.30,16.12,25.08,0,0,24.60 
E14001347,Macclesfield,North West,27.24,49.06,5.46,5.08,11.61,0,0,1.55,20.78,38.57,1.67,1.10,4.86,0,0,0.31,34.44,59.15,11.96,13.06,21.39,0,0,4.74 
E14001348,Maidenhead,South East,35.63,27.20,29.94,6.14,0,0,0,1.10,26.55,18.23,17.19,1.33,0,0,0,0.14,44.50,37.92,44.88,14.89,0,0,0,3.55 
E14001349,Maidstone and Malling,South East,32.94,36.34,7.21,7.66,14.08,0,0,1.77,25.52,27.41,2.96,2.24,6.76,0,0,0.38,40.28,45.45,13.34,15.88,24.21,0,0,4.57 
E14001350,Makerfield,North West,14.50,57.09,5.08,6.88,13.74,0,0,2.70,10.41,45.63,1.68,1.60,6.23,0,0,0.54,19.37,67.77,11.50,17.45,23.48,0,0,7.56 
E14001351,Maldon,East of England,36.15,23.51,10.75,4.16,25.44,0,0,0,26.12,15.91,4.31,0.87,13.04,0,0,0,46.40,32.78,20.09,10.58,40.34,0,0,0 
E14001352,Manchester Central,North West,12.03,58.31,8.36,8.26,8.43,0,0,4.61,9.07,50.06,4.27,3.92,4.32,0,0,1.62,15.48,65.89,13.50,13.85,13.94,0,0,9.07 
E14001353,Manchester Rusholme,North West,12.98,64.99,0,7.89,10.84,0,0,3.30,7.24,47.71,0,1.09,3.33,0,0,0.29,21.39,79.16,0,21.10,23.93,0,0,11.93 
E14001354,Manchester Withington,North West,7.74,63.33,9.52,9.82,5.48,0,0,4.10,5.17,49.75,3.11,2.26,2.10,0,0,0.86,10.84,75.99,20.20,23.09,10.79,0,0,10.73 
E14001355,Mansfield,East Midlands,30.44,47.10,2.80,0.64,16.13,0,0,2.88,23.29,38.43,0.78,0.06,8.86,0,0,0.73,37.92,55.61,6.74,2.38,25.39,0,0,7.27 
E14001356,Melksham and Devizes,South West,29.26,20.60,21.51,16.99,11.64,0,0,0,21.97,13.15,11.27,6.22,4.63,0,0,0,37.38,29.34,33.32,33.04,21.75,0,0,0 
E14001357,Melton and Syston,East Midlands,30.26,31.88,8.26,7.66,19.43,0,0,2.50,21.92,22.45,2.52,1.78,9.34,0,0,0.54,38.98,42.38,17.24,17.74,32.75,0,0,6.67 
E14001358,Meriden and Solihull East,West Midlands,30.79,27.33,7.08,13.32,21.48,0,0,0,22.37,18.20,2.31,3.83,9.61,0,0,0,39.99,37.57,15.17,29.05,36.31,0,0,0 
E14001359,Mid Bedfordshire,East of England,30.00,36.80,8.03,4.24,17.43,0,0,3.50,23.21,27.31,3.27,0.83,9.15,0,0,0.87,37.27,46.25,15.43,11.07,28.32,0,0,8.59 
E14001360,Mid Buckinghamshire,South East,31.15,31.11,22.80,3.77,10.20,0,0,0.97,23.79,21.03,11.45,0.70,4.29,0,0,0.15,38.79,41.55,34.41,10.71,18.27,0,0,3.01 
E14001361,Mid Cheshire,North West,26.72,46.68,5.86,2.53,16.37,0,0,1.84,20.00,35.59,1.85,0.46,8.28,0,0,0.39,34.77,57.08,12.72,7.25,27.09,0,0,5.58 
E14001362,Mid Derbyshire,East Midlands,29.08,43.58,5.01,7.55,11.88,0,0,2.90,22.28,34.49,1.67,2.06,5.08,0,0,0.69,36.00,53.27,10.43,16.71,21.64,0,0,7.89 
E14001363,Mid Dorset and North Poole,South West,37.07,23.43,32.79,5.87,0,0,0,0.85,27.77,15.29,20.02,1.46,0,0,0,0.14,46.53,33.74,46.42,13.72,0,0,0,2.49 
E14001364,Mid Leicestershire,East Midlands,27.53,26.30,7.60,7.20,31.38,0,0,0,18.50,17.20,2.44,1.66,16.56,0,0,0,37.57,36.96,15.82,17.20,48.05,0,0,0 
E14001365,Mid Norfolk,East of England,32.49,36.91,10.80,0.67,19.12,0,0,0,24.12,26.68,4.17,0.07,9.33,0,0,0,41.24,47.65,20.57,2.47,31.58,0,0,0 
E14001366,Mid Sussex,South East,26.14,30.63,23.58,8.45,10.59,0,0,0.61,21.49,24.57,17.37,4.37,6.00,0,0,0.15,31.16,37.24,29.93,14.49,16.60,0,0,1.44 
E14001367,Middlesbrough and Thornaby East,North East,14.19,53.82,1.97,2.45,23.82,0,0,3.75,10.23,43.33,0.49,0.33,14.69,0,0,0.91,18.96,63.48,4.73,7.24,35.00,0,0,9.73 
E14001368,Middlesbrough South and East Cleveland,North East,36.98,55.93,3.37,2.52,0,0,0,1.20,28.95,46.39,0.92,0.39,0,0,0,0.19,44.97,65.69,7.83,7.27,0,0,0,3.75 
E14001369,Milton Keynes Central,South East,26.97,49.51,6.42,2.53,12.29,0,0,2.28,20.81,40.40,2.32,0.48,5.92,0,0,0.54,33.98,58.47,12.62,6.80,21.08,0,0,5.91 
E14001370,Milton Keynes North,South East,28.52,43.98,10.46,2.41,14.63,0,0,0,21.48,33.88,4.81,0.39,7.29,0,0,0,36.57,53.35,18.59,7.46,24.11,0,0,0 
E14001371,Mitcham and Morden,London,15.59,53.67,13.39,6.11,7.46,0,0,3.78,11.42,42.14,5.82,1.28,3.26,0,0,0.81,20.28,64.87,24.58,15.97,14.05,0,0,9.36 
E14001372,Morecambe and Lunesdale,North West,25.39,47.75,7.27,5.65,13.95,0,0,0,18.59,38.00,2.57,1.47,6.37,0,0,0,32.34,57.16,14.73,13.32,24.39,0,0,0 
E14001373,New Forest East,South East,31.60,24.18,14.34,4.79,23.44,0,0,1.65,23.80,16.83,7.14,1.10,13.55,0,0,0.38,39.91,33.47,23.74,11.64,35.70,0,0,4.60 
E14001374,New Forest West,South East,32.73,24.74,15.54,12.13,14.05,0,0,0.81,24.79,16.46,7.07,4.15,6.92,0,0,0.11,41.01,33.94,26.02,22.95,23.78,0,0,2.61 
E14001375,Newark,East Midlands,25.67,32.86,4.53,9.00,26.93,0,0,1.01,17.76,24.10,1.41,2.62,15.31,0,0,0.18,33.98,42.81,10.14,19.29,41.85,0,0,2.93 
E14001376,Newbury,South East,24.34,12.39,45.04,8.35,9.20,0,0,0.68,17.65,7.75,33.76,3.05,4.25,0,0,0.13,31.81,18.46,56.68,16.66,16.20,0,0,2.02 
E14001377,Newcastle upon Tyne Central and West,North East,17.22,49.89,6.86,8.34,13.55,0,0,4.14,13.19,40.01,2.89,2.77,6.96,0,0,1.27,22.12,59.61,12.68,17.31,22.40,0,0,9.40 
E14001378,Newcastle upon Tyne East and Wallsend,North East,15.41,50.41,6.54,9.06,12.71,0,0,5.87,11.44,39.06,2.21,2.61,6.27,0,0,1.75,19.81,60.65,13.05,18.61,21.91,0,0,13.33 
E14001379,Newcastle upon Tyne North,North East,15.21,63.01,5.49,3.14,10.34,0,0,2.81,11.50,55.04,1.91,0.80,5.58,0,0,0.82,19.57,71.11,10.65,7.98,16.47,0,0,6.83 
E14001380,Newcastle-under-Lyme,West Midlands,29.98,43.93,3.00,6.74,16.34,0,0,0,22.08,32.02,0.73,1.22,7.38,0,0,0,38.41,54.88,7.55,17.87,28.80,0,0,0 
E14001381,Newton Abbot,South West,22.62,33.28,16.88,9.01,17.13,0,0,1.08,16.95,24.74,8.77,2.63,9.62,0,0,0.20,28.94,43.09,26.35,19.70,26.73,0,0,3.33 
E14001382,Newton Aycliffe and Spennymoor,North East,18.79,40.79,4.23,11.17,23.76,0,0,1.26,13.03,28.03,1.06,2.75,12.67,0,0,0.26,25.81,53.21,10.57,26.50,37.64,0,0,3.72 
E14001383,Normanton and Hemsworth,Yorkshire and The Humber,14.48,43.20,9.62,2.99,29.71,0,0,0,9.81,29.55,3.15,0.38,17.04,0,0,0,20.56,57.03,21.14,9.51,44.36,0,0,0 
E14001384,North Bedfordshire,East of England,33.39,34.28,8.50,5.46,18.37,0,0,0,25.77,25.80,3.78,1.10,9.98,0,0,0,41.39,43.84,15.86,13.54,28.50,0,0,0 
E14001385,North Cornwall,South West,23.36,15.86,40.14,0.89,18.92,0,0,0.83,16.76,10.17,29.62,0.11,9.71,0,0,0.14,30.78,22.73,51.21,2.97,30.12,0,0,2.72 
E14001386,North Cotswolds,South West,23.90,23.85,23.09,15.27,12.78,0,0,1.10,16.73,13.69,10.48,5.37,5.26,0,0,0.20,31.86,35.49,39.06,32.19,23.21,0,0,3.55 
E14001387,North Devon,South West,27.33,23.16,23.67,14.52,10.57,0,0,0.75,20.80,15.43,12.60,6.22,4.88,0,0,0.14,34.75,32.80,35.56,26.58,18.62,0,0,2.12 
E14001388,North Dorset,South West,27.67,24.81,30.26,7.33,9.35,0,0,0.58,20.81,17.01,19.35,2.26,4.06,0,0,0.09,34.97,34.78,42.86,15.27,17.31,0,0,1.76 
E14001389,North Durham,North East,13.33,47.21,9.47,3.49,24.96,0,0,1.54,9.46,36.87,3.89,0.79,15.42,0,0,0.30,18.01,56.83,17.36,8.72,35.14,0,0,4.39 
E14001390,North East Cambridgeshire,East of England,32.88,22.31,8.53,10.73,23.83,0,0,1.73,23.42,14.17,2.60,3.19,11.27,0,0,0.26,42.58,32.72,19.27,23.38,39.59,0,0,5.14 
E14001391,North East Derbyshire,East Midlands,28.19,50.36,4.60,5.63,10.04,0,0,1.19,21.51,40.12,1.40,1.45,4.26,0,0,0.23,35.72,60.19,9.99,13.65,18.27,0,0,3.33 
E14001392,North East Hampshire,South East,33.88,24.30,24.98,4.77,11.04,0,0,1.04,26.63,16.42,13.96,0.81,4.99,0,0,0.18,41.83,33.89,37.23,12.57,19.95,0,0,3.26 
E14001393,North East Hertfordshire,East of England,32.95,40.76,9.52,3.79,12.97,0,0,0,26.01,31.10,3.79,0.86,5.96,0,0,0,40.55,51.19,17.91,9.33,23.13,0,0,0 
E14001394,North East Somerset and Hanham,South West,27.52,41.95,13.92,3.59,11.66,0,0,1.35,20.69,31.48,5.65,0.77,5.28,0,0,0.25,35.28,53.20,26.17,9.07,20.18,0,0,4.09 
E14001395,North Herefordshire,West Midlands,30.60,20.81,9.64,24.82,13.49,0,0,0.65,22.40,13.02,3.21,12.74,5.85,0,0,0.11,39.80,29.88,19.30,39.93,24.67,0,0,1.92 
E14001396,North Norfolk,East of England,29.20,16.89,31.49,0.50,21.92,0,0,0,20.53,10.14,19.27,0.05,11.22,0,0,0,38.35,26.08,43.57,2.00,34.53,0,0,0 
E14001397,North Northumberland,North East,28.46,38.61,8.72,4.70,18.51,0,0,1.00,21.00,28.37,3.19,0.92,9.77,0,0,0.15,36.36,49.18,16.83,12.63,30.12,0,0,3.14 
E14001398,North Shropshire,West Midlands,30.68,24.97,19.18,10.41,13.83,0,0,0.92,22.96,16.10,8.76,2.97,6.17,0,0,0.12,39.61,35.86,33.36,22.46,24.96,0,0,2.94 
E14001399,North Somerset,South West,26.70,43.59,9.77,4.79,13.38,0,0,1.77,20.09,33.67,3.36,1.05,6.78,0,0,0.32,33.60,53.44,18.53,11.71,23.24,0,0,5.03 
E14001400,North Warwickshire and Bedworth,West Midlands,35.14,37.90,4.13,4.19,18.64,0,0,0,25.93,27.60,1.06,0.69,8.81,0,0,0,44.45,47.93,10.25,12.90,31.08,0,0,0 
E14001401,North West Cambridgeshire,East of England,32.89,34.74,9.12,12.95,10.31,0,0,0,25.25,25.51,3.60,5.08,4.34,0,0,0,40.94,44.77,16.94,23.38,19.66,0,0,0 
E14001402,North West Essex,East of England,33.05,28.67,19.50,4.39,12.89,0,0,1.50,26.15,20.02,10.56,0.96,6.21,0,0,0.30,41.03,37.67,30.47,10.86,21.33,0,0,4.13 
E14001403,North West Hampshire,South East,32.83,28.43,17.56,5.99,14.23,0,0,0.96,24.51,19.32,8.10,1.29,6.48,0,0,0.16,41.27,39.40,30.73,14.80,25.28,0,0,3.02 
E14001404,North West Leicestershire,East Midlands,30.75,37.91,4.00,11.04,14.31,0,0,1.98,23.42,27.83,1.21,2.85,6.95,0,0,0.45,38.57,48.73,9.02,23.88,25.45,0,0,5.46 
E14001405,North West Norfolk,East of England,24.70,26.72,9.98,4.13,34.47,0,0,0,16.33,17.36,4.00,0.68,21.80,0,0,0,33.43,37.02,19.73,11.64,50.41,0,0,0 
E14001406,Northampton North,East Midlands,30.12,37.32,4.45,9.36,14.95,0,0,3.79,23.06,27.72,1.60,2.85,7.48,0,0,1.08,37.45,46.51,9.61,20.06,24.34,0,0,8.96 
E14001407,Northampton South,East Midlands,27.94,36.81,9.28,9.16,14.56,0,0,2.25,21.05,26.66,3.85,2.71,7.17,0,0,0.44,35.35,47.44,17.09,19.42,23.94,0,0,5.97 
E14001408,Norwich North,East of England,25.10,54.21,3.27,5.03,10.52,0,0,1.86,19.51,44.94,0.98,1.22,5.05,0,0,0.39,31.62,63.18,7.24,12.28,18.30,0,0,5.04 
E14001409,Norwich South,East of England,16.23,53.09,3.93,17.07,6.61,0,0,3.08,11.96,41.29,1.16,7.11,2.86,0,0,0.60,21.40,64.60,8.58,29.79,12.44,0,0,8.29 
E14001410,Nottingham East,East Midlands,14.04,56.09,6.48,10.87,8.92,0,0,3.61,10.55,45.64,2.63,4.09,4.38,0,0,1.01,18.46,65.64,12.18,20.62,15.01,0,0,7.91 
E14001411,Nottingham North and Kimberley,East Midlands,21.32,48.41,5.59,9.08,15.59,0,0,0,15.84,37.73,1.75,2.96,7.94,0,0,0,27.57,58.62,12.10,18.92,26.28,0,0,0 
E14001412,Nottingham South,East Midlands,17.61,48.24,7.66,5.37,13.71,0,0,7.40,12.78,36.70,2.50,1.03,6.92,0,0,2.25,23.06,58.97,16.75,14.41,22.57,0,0,16.64 
E14001413,Nuneaton,West Midlands,27.71,41.79,1.76,9.17,18.19,0,0,1.37,20.28,30.97,0.49,2.79,9.53,0,0,0.30,35.39,52.23,4.17,20.07,29.43,0,0,3.54 
E14001414,Old Bexley and Sidcup,London,35.16,37.52,7.38,4.42,13.64,0,0,1.88,26.83,27.49,2.82,0.76,5.61,0,0,0.36,43.44,47.68,14.95,11.67,25.69,0,0,5.54 
E14001415,Oldham East and Saddleworth,North West,19.84,46.65,3.54,3.13,19.01,0,0,7.82,14.70,36.03,1.00,0.45,10.32,0,0,2.43,25.43,57.19,8.59,8.81,30.24,0,0,17.40 
E14001416,"Oldham West,Chadderton and Royton",North West,15.82,61.34,2.87,1.90,13.20,0,0,4.87,11.53,52.35,0.91,0.34,6.85,0,0,1.52,20.67,69.69,6.57,5.27,21.75,0,0,10.17 
E14001417,Orpington,London,34.83,29.97,13.53,7.05,12.95,0,0,1.67,26.77,20.41,5.66,1.62,5.79,0,0,0.32,43.14,41.33,24.02,17.88,23.24,0,0,4.63 
E14001418,Ossett and Denby Dale,Yorkshire and The Humber,24.61,47.67,3.37,2.23,19.16,0,0,2.95,18.63,37.24,0.95,0.30,9.91,0,0,0.68,31.33,57.09,8.11,7.08,30.28,0,0,8.09 
E14001419,Oxford East,South East,14.97,57.52,10.91,9.32,0,0,0,7.28,10.46,42.59,3.97,2.39,0,0,0,1.52,20.16,70.50,20.72,22.06,0,0,0,18.52 
E14001420,Oxford West and Abingdon,South East,17.87,20.92,49.61,4.60,4.73,0,0,2.28,13.82,14.96,41.05,1.47,2.32,0,0,0.74,22.57,27.36,57.63,9.76,8.16,0,0,4.93 
E14001421,Peckham,London,10.13,53.39,10.11,13.40,9.11,0,0,3.86,6.92,39.92,4.13,4.44,3.86,0,0,0.89,14.02,65.88,19.21,27.93,17.16,0,0,9.74 
E14001422,Pendle and Clitheroe,North West,35.35,40.44,4.84,3.54,14.20,0,0,1.63,27.06,30.21,1.53,0.56,7.07,0,0,0.32,44.33,50.20,10.75,9.90,24.41,0,0,5.12 
E14001423,Penistone and Stocksbridge,Yorkshire and The Humber,21.18,50.94,6.66,0.25,20.98,0,0,0,15.01,38.93,1.84,0.02,10.94,0,0,0,27.95,62.40,15.13,1.12,34.66,0,0,0 
E14001424,Penrith and Solway,North West,27.01,43.83,4.57,10.91,12.39,0,0,1.29,20.85,32.27,1.44,2.94,5.19,0,0,0.22,34.23,54.68,10.28,25.55,21.57,0,0,3.60 
E14001425,Peterborough,East of England,22.78,42.91,3.78,9.96,13.27,0,0,7.29,16.78,32.96,1.00,3.74,6.47,0,0,2.23,29.46,53.63,8.42,19.71,23.13,0,0,16.07 
E14001426,Plymouth Moor View,South West,29.99,48.15,4.40,3.33,14.13,0,0,0,22.91,39.04,1.24,0.56,6.78,0,0,0,37.99,57.67,10.30,9.16,25.14,0,0,0 
E14001427,Plymouth Sutton and Devonport,South West,23.26,55.20,3.13,6.13,10.65,0,0,1.64,17.62,44.96,0.94,1.33,5.05,0,0,0.32,29.50,64.89,7.35,14.69,18.49,0,0,4.35 
E14001428,"Pontefract,Castleford and Knottingley",Yorkshire and The Humber,15.62,51.97,6.14,0.13,22.45,0,0,3.69,10.41,38.62,1.48,0.01,10.58,0,0,0.67,20.90,65.08,14.00,0.53,37.27,0,0,11.38 
E14001429,Poole,South West,26.17,29.14,24.17,5.96,13.27,0,0,1.28,19.26,20.09,12.99,1.39,6.77,0,0,0.23,33.59,39.28,37.05,14.65,22.66,0,0,3.73 
E14001430,Poplar and Limehouse,London,11.92,50.35,17.04,8.89,7.34,0,0,4.46,8.67,38.70,9.27,2.59,3.44,0,0,1.17,15.70,61.67,26.84,19.11,13.01,0,0,10.37 
E14001431,Portsmouth North,South East,34.71,41.71,7.51,2.75,13.31,0,0,0,27.20,32.10,2.96,0.45,6.29,0,0,0,42.73,51.40,14.66,7.67,22.31,0,0,0 
E14001432,Portsmouth South,South East,23.52,48.25,14.03,0.69,10.81,0,0,2.70,18.19,38.96,7.31,0.08,4.81,0,0,0.73,29.37,57.87,22.49,2.39,18.73,0,0,7.07 
E14001433,Preston,North West,17.99,49.84,5.46,6.80,13.84,0,0,6.07,13.26,39.18,2.07,1.83,7.21,0,0,1.94,22.99,59.35,11.01,15.22,23.11,0,0,13.34 
E14001434,Putney,London,27.12,42.63,7.15,14.44,5.26,0,0,3.40,20.87,31.03,2.30,4.49,2.07,0,0,0.79,33.95,54.04,14.87,28.55,10.58,0,0,8.95 
E14001435,Queen's Park and Maida Vale,London,20.16,38.08,22.18,7.42,9.32,0,0,2.83,14.82,25.95,10.91,1.61,3.57,0,0,0.59,26.09,50.25,36.37,18.45,18.26,0,0,7.97 
E14001436,Rawmarsh and Conisbrough,Yorkshire and The Humber,15.04,52.18,4.52,1.57,24.40,0,0,2.29,10.46,40.54,1.17,0.19,13.50,0,0,0.42,20.30,63.76,10.62,5.23,37.76,0,0,6.39 
E14001437,Rayleigh and Wickford,East of England,32.01,35.15,5.16,3.19,24.49,0,0,0,22.90,25.77,1.74,0.53,12.93,0,0,0,41.57,46.04,10.97,8.89,39.25,0,0,0 
E14001438,Reading Central,South East,26.83,48.67,5.63,7.00,7.49,0,0,4.38,20.68,37.49,1.61,1.44,3.04,0,0,1.06,33.73,58.51,12.79,17.27,14.39,0,0,10.78 
E14001439,Reading West and Mid Berkshire,South East,25.34,37.92,9.80,3.46,20.31,0,0,3.17,18.93,28.20,3.79,0.67,11.38,0,0,0.78,32.44,47.48,17.95,9.14,32.19,0,0,7.99 
E14001440,Redcar,North East,20.85,47.55,4.97,4.55,20.50,0,0,1.58,14.82,36.60,1.62,0.85,11.12,0,0,0.34,27.18,57.39,11.05,13.26,32.47,0,0,4.41 
E14001441,Redditch,West Midlands,31.44,42.18,4.98,5.13,15.00,0,0,1.27,23.66,31.08,1.46,0.88,6.60,0,0,0.19,39.77,53.31,11.39,14.77,26.25,0,0,4.17 
E14001442,Reigate,South East,26.51,26.90,21.68,18.36,6.55,0,0,0,19.56,17.55,11.50,8.05,2.50,0,0,0,33.66,36.76,35.22,32.33,13.34,0,0,0 
E14001443,Ribble Valley,North West,30.54,40.98,6.88,3.55,16.85,0,0,1.19,22.94,30.19,2.21,0.67,8.45,0,0,0.22,38.42,51.70,14.95,9.74,29.34,0,0,3.51 
E14001444,Richmond and Northallerton,Yorkshire and The Humber,36.52,29.64,11.41,4.50,17.01,0,0,0.91,27.09,20.45,4.10,0.89,7.91,0,0,0.16,45.70,40.45,21.79,11.58,29.65,0,0,2.66 
E14001445,Richmond Park,London,19.38,7.89,64.72,1.46,4.72,0,0,1.84,12.97,4.05,53.51,0.22,1.54,0,0,0.36,26.74,13.31,75.10,4.72,9.95,0,0,5.53 
E14001446,Rochdale,North West,16.57,49.02,5.94,9.49,12.69,0,0,6.30,12.79,39.48,2.21,3.46,6.97,0,0,2.17,20.83,58.32,12.26,18.72,20.30,0,0,13.71 
E14001447,Rochester and Strood,South East,32.41,35.04,4.16,8.37,17.04,0,0,2.98,24.42,25.13,1.37,2.45,8.51,0,0,0.59,40.52,44.70,8.87,17.96,28.96,0,0,8.17 
E14001448,Romford,London,34.96,36.32,7.01,5.61,13.88,0,0,2.22,27.04,26.56,2.50,1.30,6.38,0,0,0.50,42.86,45.76,14.18,13.62,24.78,0,0,5.73 
E14001449,Romsey and Southampton North,South East,29.92,22.91,34.33,2.59,9.44,0,0,0.82,23.37,15.41,22.36,0.42,4.34,0,0,0.14,37.23,32.18,46.74,7.52,16.59,0,0,2.30 
E14001450,Rossendale and Darwen,North West,27.56,51.34,2.08,6.05,11.68,0,0,1.29,20.83,41.02,0.45,1.37,5.37,0,0,0.26,34.67,61.20,5.61,14.80,21.89,0,0,3.65 
E14001451,Rother Valley,Yorkshire and The Humber,20.02,46.19,5.23,7.27,21.28,0,0,0,13.98,34.46,1.51,1.91,11.72,0,0,0,26.60,57.75,11.51,17.25,33.30,0,0,0 
E14001452,Rotherham,Yorkshire and The Humber,0,54.85,4.86,0.93,37.48,0,0,1.88,0,33.89,0.61,0.04,17.19,0,0,0.11,0,76.54,15.37,3.90,60.15,0,0,8.10 
E14001453,Rugby,West Midlands,32.67,44.42,4.84,6.00,10.13,0,0,1.93,25.46,33.52,1.66,1.73,4.51,0,0,0.44,40.56,53.98,9.99,13.56,18.83,0,0,5.38 
E14001454,"Ruislip,Northwood and Pinner",London,34.22,34.59,10.46,10.87,9.86,0,0,0,25.84,24.55,3.74,3.39,3.99,0,0,0,42.86,45.55,20.98,22.37,18.41,0,0,0 
E14001455,Runcorn and Helsby,North West,18.01,56.92,3.65,4.93,15.09,0,0,1.40,13.44,46.42,1.01,0.93,8.27,0,0,0.30,23.48,66.12,8.10,12.59,23.70,0,0,3.94 
E14001456,Runnymede and Weybridge,South East,29.12,27.51,26.70,6.05,9.15,0,0,1.48,22.09,18.04,14.82,1.19,3.77,0,0,0.29,37.04,38.00,40.00,16.53,17.11,0,0,4.02 
