PCON24CD,Seat,Region, mean_Con, mean_Lab, mean_LDem, mean_Green, mean_Reform, mean_Plaid, mean_SNP, mean_Other, lo_Con, lo_Lab, lo_LDem, lo_Green, lo_Reform, lo_Plaid, lo_SNP, lo_Other, hi_Con, hi_Lab, hi_LDem, hi_Green, hi_Reform, hi_Plaid, hi_SNP, hi_Other
S14000074,"Dumfriesshire, Clydesdale and Tweeddale",Scotland,31.17894543,  28.55 ,  2.45 ,  0.71 ,  7.25 ,  -   ,  28.46 ,  1.41 ,  25.68 ,  21.39 ,  0.72 ,  0.09 ,  3.39 ,  -   ,  21.67 ,  0.27 ,  36.58 ,  36.38 ,  5.63 ,  2.41 ,  12.67 ,  -   ,  35.97 ,  3.70 
S14000075,Dundee Central,Scotland,6.729602433,  36.05 ,  6.29 ,  -   ,  7.99 ,  -   ,  40.96 ,  1.99 ,  4.65 ,  28.26 ,  2.34 ,  -   ,  3.76 ,  -   ,  33.42 ,  0.40 ,  9.21 ,  44.25 ,  12.00 ,  -   ,  13.50 ,  -   ,  49.24 ,  5.15 
S14000076,Dunfermline and Dollar,Scotland,10.59882034,  37.40 ,  6.08 ,  3.05 ,  8.86 ,  -   ,  32.22 ,  1.77 ,  7.97 ,  29.52 ,  2.44 ,  0.72 ,  4.88 ,  -   ,  25.32 ,  0.35 ,  13.50 ,  45.17 ,  11.64 ,  6.93 ,  14.73 ,  -   ,  39.98 ,  4.57 
S14000077,East Kilbride and Strathaven,Scotland,9.703260063,  48.91 ,  3.66 ,  1.86 ,  9.18 ,  -   ,  24.93 ,  1.76 ,  7.31 ,  41.54 ,  0.95 ,  0.43 ,  4.78 ,  -   ,  18.64 ,  0.43 ,  12.46 ,  57.18 ,  9.13 ,  4.44 ,  15.25 ,  -   ,  31.75 ,  4.55 
S14000078,Edinburgh East and Musselburgh,Scotland,7.845756193,  40.78 ,  4.85 ,  6.45 ,  4.76 ,  -   ,  32.47 ,  2.85 ,  5.57 ,  31.74 ,  1.64 ,  2.51 ,  1.96 ,  -   ,  24.48 ,  0.74 ,  10.60 ,  49.68 ,  9.60 ,  12.34 ,  9.21 ,  -   ,  41.36 ,  7.10 
S14000079,Edinburgh North and Leith,Scotland,9.960974591,  41.18 ,  11.70 ,  5.31 ,  3.83 ,  -   ,  25.78 ,  2.24 ,  7.16 ,  32.83 ,  6.27 ,  2.12 ,  1.54 ,  -   ,  18.29 ,  0.56 ,  13.35 ,  49.49 ,  18.16 ,  10.09 ,  7.28 ,  -   ,  33.49 ,  5.07 
S14000080,Edinburgh South,Scotland,8.051347502,  60.50 ,  3.99 ,  7.71 ,  3.59 ,  -   ,  13.18 ,  2.97 ,  5.43 ,  51.53 ,  1.09 ,  3.62 ,  1.25 ,  -   ,  7.45 ,  0.63 ,  11.27 ,  69.03 ,  8.88 ,  13.57 ,  7.66 ,  -   ,  20.19 ,  7.34 
S14000081,Edinburgh South West,Scotland,10.50401057,  40.64 ,  5.35 ,  6.03 ,  7.30 ,  -   ,  28.24 ,  1.95 ,  7.88 ,  32.72 ,  2.04 ,  2.06 ,  3.51 ,  -   ,  21.02 ,  0.42 ,  13.68 ,  49.34 ,  10.75 ,  12.03 ,  12.59 ,  -   ,  35.73 ,  5.16 
S14000082,Edinburgh West,Scotland,6.11422706,  13.19 ,  43.21 ,  4.99 ,  3.48 ,  -   ,  24.92 ,  4.10 ,  4.09 ,  7.59 ,  34.26 ,  1.36 ,  1.37 ,  -   ,  17.99 ,  0.97 ,  8.64 ,  21.05 ,  53.10 ,  10.82 ,  7.22 ,  -   ,  32.62 ,  10.52 
S14000083,Falkirk,Scotland,10.88321289,  38.73 ,  5.80 ,  9.97 ,  7.23 ,  -   ,  25.44 ,  1.94 ,  8.24 ,  29.91 ,  2.06 ,  4.15 ,  3.36 ,  -   ,  17.55 ,  0.45 ,  13.88 ,  47.68 ,  11.91 ,  18.38 ,  13.11 ,  -   ,  33.90 ,  5.26 
S14000084,Glasgow East,Scotland,5.043804778,  41.88 ,  3.35 ,  12.41 ,  3.89 ,  -   ,  31.33 ,  2.10 ,  3.67 ,  33.36 ,  0.87 ,  4.82 ,  1.64 ,  -   ,  23.25 ,  0.44 ,  6.89 ,  51.45 ,  8.55 ,  23.44 ,  7.28 ,  -   ,  40.76 ,  5.63 
S14000085,Glasgow North,Scotland,3.02079369,  43.08 ,  5.23 ,  6.33 ,  6.10 ,  -   ,  32.64 ,  3.61 ,  2.12 ,  35.31 ,  1.91 ,  2.14 ,  3.00 ,  -   ,  24.42 ,  1.11 ,  4.14 ,  51.88 ,  10.18 ,  12.82 ,  10.43 ,  -   ,  40.73 ,  7.82 
S14000086,Glasgow North East,Scotland,5.1660871,  49.22 ,  2.83 ,  3.00 ,  4.57 ,  -   ,  30.00 ,  5.22 ,  3.82 ,  40.61 ,  0.85 ,  0.70 ,  1.97 ,  -   ,  22.18 ,  1.54 ,  6.94 ,  58.07 ,  6.66 ,  7.22 ,  8.34 ,  -   ,  38.12 ,  10.58 
S14000087,Glasgow South,Scotland,5.736276128,  39.53 ,  4.09 ,  8.70 ,  4.88 ,  -   ,  33.15 ,  3.90 ,  4.15 ,  30.77 ,  1.19 ,  3.23 ,  1.97 ,  -   ,  24.98 ,  1.05 ,  7.53 ,  48.35 ,  9.42 ,  16.60 ,  9.70 ,  -   ,  41.58 ,  9.52 
S14000088,Glasgow South West,Scotland,4.185714848,  38.35 ,  3.35 ,  5.64 ,  6.47 ,  -   ,  38.04 ,  3.95 ,  3.04 ,  29.15 ,  1.24 ,  2.06 ,  2.90 ,  -   ,  29.73 ,  1.23 ,  5.62 ,  47.26 ,  7.01 ,  11.40 ,  11.74 ,  -   ,  47.35 ,  9.36 
S14000089,Glasgow West,Scotland,7.102779682,  45.17 ,  2.77 ,  4.63 ,  4.89 ,  -   ,  33.17 ,  2.28 ,  5.16 ,  36.84 ,  0.69 ,  1.41 ,  2.20 ,  -   ,  24.84 ,  0.49 ,  9.40 ,  54.23 ,  6.70 ,  9.56 ,  8.64 ,  -   ,  43.37 ,  6.37 
S14000090,Glenrothes and Mid Fife,Scotland,8.651057826,  42.39 ,  4.26 ,  -   ,  10.01 ,  -   ,  34.69 ,  -   ,  6.09 ,  32.87 ,  1.48 ,  -   ,  4.64 ,  -   ,  26.03 ,  -   ,  11.93 ,  52.00 ,  9.32 ,  -   ,  17.41 ,  -   ,  44.48 ,  -   
S14000091,Gordon and Buchan,Scotland,28.6792673,  18.63 ,  6.87 ,  -   ,  10.48 ,  -   ,  35.34 ,  -   ,  22.45 ,  12.15 ,  2.27 ,  -   ,  5.12 ,  -   ,  26.59 ,  -   ,  34.91 ,  25.91 ,  13.48 ,  -   ,  18.11 ,  -   ,  44.09 ,  -   
S14000092,Hamilton and Clyde Valley,Scotland,12.80526173,  54.96 ,  5.23 ,  -   ,  5.49 ,  -   ,  19.34 ,  2.17 ,  9.59 ,  46.59 ,  1.80 ,  -   ,  2.41 ,  -   ,  13.51 ,  0.50 ,  16.79 ,  63.79 ,  10.85 ,  -   ,  10.01 ,  -   ,  26.09 ,  5.98 
S14000093,Inverclyde and Renfrewshire West,Scotland,8.198025725,  48.16 ,  4.08 ,  2.48 ,  5.70 ,  -   ,  28.72 ,  2.65 ,  6.19 ,  39.46 ,  1.28 ,  0.50 ,  2.61 ,  -   ,  20.51 ,  0.66 ,  10.51 ,  56.71 ,  8.64 ,  6.38 ,  9.94 ,  -   ,  37.21 ,  7.14 
S14000094,"Inverness, Skye and West Ross-shire",Scotland,12.4220654,  18.64 ,  21.05 ,  4.70 ,  4.59 ,  -   ,  35.53 ,  3.08 ,  9.94 ,  14.53 ,  15.89 ,  2.26 ,  2.39 ,  -   ,  28.38 ,  1.27 ,  15.12 ,  23.18 ,  27.01 ,  8.07 ,  7.63 ,  -   ,  42.97 ,  5.33 
S14000095,Livingston,Scotland,8.938343558,  42.05 ,  7.34 ,  3.23 ,  8.22 ,  -   ,  27.46 ,  2.77 ,  6.84 ,  33.60 ,  3.25 ,  0.96 ,  4.32 ,  -   ,  20.35 ,  0.76 ,  11.54 ,  50.15 ,  13.40 ,  6.91 ,  14.01 ,  -   ,  34.94 ,  6.56 
S14000096,Lothian East,Scotland,15.55762982,  49.56 ,  2.48 ,  2.40 ,  5.42 ,  -   ,  20.54 ,  4.05 ,  12.39 ,  40.66 ,  0.58 ,  0.41 ,  2.33 ,  -   ,  13.61 ,  1.10 ,  19.39 ,  58.23 ,  6.25 ,  6.68 ,  9.95 ,  -   ,  28.03 ,  9.42 
S14000097,Mid Dunbartonshire,Scotland,4.667861061,  19.61 ,  41.86 ,  4.55 ,  3.27 ,  -   ,  23.78 ,  2.26 ,  3.07 ,  13.37 ,  32.94 ,  1.40 ,  1.35 ,  -   ,  16.46 ,  0.50 ,  6.56 ,  28.37 ,  51.29 ,  9.32 ,  6.34 ,  -   ,  31.87 ,  6.06 
S14000098,"Moray West, Nairn and Strathspey",Scotland,25.02624282,  21.83 ,  3.85 ,  3.87 ,  11.55 ,  -   ,  32.49 ,  1.39 ,  20.68 ,  16.13 ,  1.20 ,  0.85 ,  6.79 ,  -   ,  25.30 ,  0.32 ,  29.95 ,  28.37 ,  8.08 ,  9.84 ,  17.37 ,  -   ,  39.36 ,  3.86 
S14000099,"Motherwell, Wishaw and Carluke",Scotland,11.19883395,  48.85 ,  2.30 ,  0.44 ,  6.88 ,  -   ,  28.38 ,  1.95 ,  8.38 ,  39.68 ,  0.47 ,  0.03 ,  3.13 ,  -   ,  19.52 ,  0.39 ,  14.61 ,  58.48 ,  6.25 ,  2.00 ,  13.18 ,  -   ,  37.83 ,  5.12 
S14000100,North East Fife,Scotland,4.920877515,  15.68 ,  33.35 ,  2.50 ,  13.63 ,  -   ,  29.93 ,  -   ,  3.04 ,  9.83 ,  22.79 ,  0.52 ,  7.14 ,  -   ,  22.25 ,  -   ,  7.38 ,  23.02 ,  43.93 ,  6.54 ,  22.31 ,  -   ,  37.95 ,  -   
S14000101,Paisley and Renfrewshire North,Scotland,12.27105172,  42.74 ,  2.84 ,  2.19 ,  11.56 ,  -   ,  28.40 ,  -   ,  9.48 ,  34.32 ,  0.87 ,  0.45 ,  6.73 ,  -   ,  20.97 ,  -   ,  15.76 ,  51.18 ,  6.94 ,  6.07 ,  18.37 ,  -   ,  35.91 ,  -   
S14000102,Paisley and Renfrewshire South,Scotland,9.135607114,  40.75 ,  6.54 ,  3.14 ,  7.25 ,  -   ,  30.35 ,  2.84 ,  6.61 ,  32.19 ,  2.63 ,  0.77 ,  3.60 ,  -   ,  22.71 ,  0.69 ,  12.07 ,  50.80 ,  12.23 ,  7.38 ,  12.57 ,  -   ,  37.97 ,  7.17 
S14000103,Perth and Kinross-shire,Scotland,24.29213345,  23.56 ,  2.70 ,  -   ,  12.63 ,  -   ,  35.74 ,  1.08 ,  19.11 ,  17.66 ,  0.80 ,  -   ,  6.92 ,  -   ,  29.00 ,  0.19 ,  29.75 ,  30.95 ,  6.14 ,  -   ,  19.88 ,  -   ,  42.73 ,  2.87 
S14000104,Rutherglen,Scotland,8.431168515,  52.41 ,  2.25 ,  -   ,  5.52 ,  -   ,  26.65 ,  4.74 ,  6.08 ,  43.42 ,  0.51 ,  -   ,  2.20 ,  -   ,  19.46 ,  1.22 ,  11.15 ,  61.68 ,  5.63 ,  -   ,  10.30 ,  -   ,  34.39 ,  11.17 
S14000105,Stirling and Strathallan,Scotland,20.93632914,  33.38 ,  4.30 ,  5.63 ,  9.46 ,  -   ,  26.30 ,  -   ,  16.19 ,  25.48 ,  1.37 ,  1.75 ,  4.56 ,  -   ,  18.76 ,  -   ,  26.33 ,  41.26 ,  9.09 ,  12.93 ,  16.18 ,  -   ,  34.10 ,  -   
S14000106,West Dunbartonshire,Scotland,6.320977189,  46.21 ,  2.49 ,  5.26 ,  8.42 ,  -   ,  29.44 ,  1.88 ,  4.60 ,  37.75 ,  0.77 ,  1.54 ,  4.36 ,  -   ,  21.84 ,  0.41 ,  8.16 ,  55.20 ,  5.93 ,  11.37 ,  14.41 ,  -   ,  37.91 ,  4.97 
S14000107,"Ayr, Carrick and Cumnock",Scotland,20.32645027,  40.21 ,  3.64 ,  0.69 ,  7.10 ,  -   ,  26.23 ,  1.81 ,  16.00 ,  32.49 ,  1.10 ,  0.06 ,  3.48 ,  -   ,  19.59 ,  0.32 ,  24.91 ,  48.47 ,  7.89 ,  2.68 ,  12.13 ,  -   ,  33.74 ,  5.19 
S14000108,"Berwickshire, Roxburgh and Selkirk",Scotland,34.87621565,  15.97 ,  5.90 ,  0.56 ,  5.62 ,  -   ,  34.63 ,  2.45 ,  29.74 ,  11.41 ,  2.70 ,  0.08 ,  2.40 ,  -   ,  27.91 ,  0.62 ,  40.30 ,  21.26 ,  10.26 ,  1.75 ,  9.98 ,  -   ,  41.77 ,  6.02 
S14000109,Central Ayrshire,Scotland,18.20990757,  39.15 ,  1.79 ,  0.39 ,  7.25 ,  -   ,  29.83 ,  3.37 ,  14.26 ,  30.62 ,  0.51 ,  0.03 ,  3.19 ,  -   ,  22.60 ,  0.96 ,  22.42 ,  46.82 ,  4.10 ,  1.49 ,  12.90 ,  -   ,  37.96 ,  7.89 
S14000110,Kilmarnock and Loudoun,Scotland,10.9950175,  45.22 ,  1.93 ,  1.93 ,  5.36 ,  -   ,  32.48 ,  2.09 ,  7.91 ,  36.18 ,  0.47 ,  0.40 ,  2.21 ,  -   ,  24.65 ,  0.41 ,  14.73 ,  54.47 ,  4.92 ,  4.90 ,  10.28 ,  -   ,  40.16 ,  6.03 
S14000111,West Aberdeenshire and Kincardine,Scotland,27.33714085,  16.70 ,  13.62 ,  1.56 ,  7.72 ,  -   ,  31.38 ,  1.67 ,  22.36 ,  11.54 ,  7.36 ,  0.22 ,  3.51 ,  -   ,  24.25 ,  0.31 ,  32.56 ,  23.41 ,  21.87 ,  4.63 ,  14.20 ,  -   ,  38.26 ,  4.60 
W07000081,Aberafan Maesteg,Wales,8.173640178,  48.44 ,  3.24 ,  7.73 ,  19.33 ,  9.48 ,  -   ,  3.60 ,  5.68 ,  37.31 ,  0.72 ,  1.83 ,  11.08 ,  3.09 ,  -   ,  0.74 ,  11.20 ,  58.99 ,  8.77 ,  18.12 ,  29.06 ,  20.54 ,  -   ,  9.98 
W07000082,Alyn and Deeside,Wales,17.27078568,  52.70 ,  9.15 ,  0.25 ,  17.35 ,  1.59 ,  -   ,  1.70 ,  12.96 ,  43.46 ,  3.27 ,  0.02 ,  10.33 ,  0.28 ,  -   ,  0.30 ,  21.74 ,  61.62 ,  17.01 ,  1.06 ,  25.80 ,  5.05 ,  -   ,  5.17 
W07000083,Bangor Aberconwy,Wales,20.98603308,  36.94 ,  9.82 ,  0.27 ,  18.15 ,  11.96 ,  -   ,  1.87 ,  15.28 ,  26.76 ,  3.11 ,  0.01 ,  8.84 ,  3.92 ,  -   ,  0.18 ,  28.16 ,  47.07 ,  20.63 ,  1.40 ,  30.13 ,  24.45 ,  -   ,  5.99 
W07000084,Blaenau Gwent and Rhymney,Wales,7.561542268,  59.85 ,  5.10 ,  3.39 ,  -   ,  18.19 ,  -   ,  5.91 ,  4.57 ,  44.41 ,  0.96 ,  0.45 ,  -   ,  6.08 ,  -   ,  1.08 ,  11.28 ,  73.75 ,  13.28 ,  10.04 ,  -   ,  35.74 ,  -   ,  15.69 
W07000085,"Brecon, Radnor and Cwm Tawe",Wales,19.72317549,  22.98 ,  30.70 ,  3.05 ,  14.38 ,  7.55 ,  -   ,  1.61 ,  13.54 ,  15.05 ,  18.02 ,  0.47 ,  6.63 ,  1.60 ,  -   ,  0.20 ,  27.27 ,  33.11 ,  45.80 ,  8.81 ,  24.05 ,  19.19 ,  -   ,  5.90 
W07000086,Bridgend,Wales,18.01574191,  48.76 ,  2.50 ,  4.86 ,  16.26 ,  7.45 ,  -   ,  2.16 ,  12.86 ,  38.48 ,  0.51 ,  0.89 ,  8.40 ,  2.11 ,  -   ,  0.40 ,  23.43 ,  57.98 ,  6.24 ,  12.48 ,  26.64 ,  18.98 ,  -   ,  6.51 
W07000087,Caerfyrddin,Wales,22.82495809,  27.66 ,  6.87 ,  0.27 ,  12.69 ,  21.69 ,  -   ,  8.00 ,  17.73 ,  21.71 ,  3.48 ,  0.01 ,  7.70 ,  13.65 ,  -   ,  4.18 ,  28.41 ,  34.32 ,  11.38 ,  1.09 ,  18.85 ,  29.55 ,  -   ,  12.37 
W07000088,Caerphilly,Wales,8.899839324,  39.45 ,  1.15 ,  1.51 ,  31.34 ,  17.64 ,  -   ,  -   ,  5.20 ,  26.73 ,  0.13 ,  0.07 ,  17.54 ,  6.28 ,  -   ,  -   ,  14.47 ,  53.83 ,  3.68 ,  6.44 ,  46.25 ,  34.26 ,  -   ,  -   
W07000089,Cardiff East,Wales,11.69980635,  51.31 ,  11.36 ,  9.28 ,  7.87 ,  1.65 ,  -   ,  6.83 ,  8.68 ,  38.46 ,  4.41 ,  2.40 ,  3.65 ,  0.22 ,  -   ,  1.95 ,  15.39 ,  63.17 ,  21.82 ,  20.63 ,  13.93 ,  4.94 ,  -   ,  16.72 
W07000090,Cardiff North,Wales,23.31291062,  48.01 ,  2.06 ,  10.77 ,  9.94 ,  5.90 ,  -   ,  -   ,  17.44 ,  37.10 ,  0.44 ,  2.91 ,  4.57 ,  1.19 ,  -   ,  -   ,  29.51 ,  58.38 ,  5.88 ,  24.59 ,  17.96 ,  14.50 ,  -   ,  -   
W07000091,Cardiff South and Penarth,Wales,15.11880979,  52.68 ,  5.29 ,  2.40 ,  12.49 ,  12.01 ,  -   ,  -   ,  10.89 ,  42.53 ,  1.59 ,  0.46 ,  5.51 ,  3.90 ,  -   ,  -   ,  19.83 ,  62.22 ,  11.54 ,  6.64 ,  23.05 ,  24.41 ,  -   ,  -   
W07000092,Cardiff West,Wales,14.72377835,  42.90 ,  4.90 ,  13.67 ,  13.76 ,  8.51 ,  -   ,  1.53 ,  10.34 ,  31.11 ,  1.10 ,  4.84 ,  7.04 ,  2.75 ,  -   ,  0.21 ,  19.64 ,  54.06 ,  12.66 ,  27.56 ,  23.00 ,  17.59 ,  -   ,  4.57 
W07000093,Ceredigion Preseli,Wales,14.97986283,  19.75 ,  11.59 ,  10.05 ,  5.98 ,  36.55 ,  -   ,  1.10 ,  9.60 ,  11.54 ,  5.01 ,  3.11 ,  2.20 ,  22.74 ,  -   ,  0.11 ,  21.43 ,  29.64 ,  21.56 ,  20.40 ,  12.22 ,  52.62 ,  -   ,  3.72 
W07000094,Clwyd East,Wales,27.82371731,  45.36 ,  3.75 ,  0.31 ,  12.90 ,  8.30 ,  -   ,  1.57 ,  21.78 ,  35.29 ,  0.93 ,  0.02 ,  6.47 ,  2.10 ,  -   ,  0.29 ,  35.53 ,  55.02 ,  9.23 ,  1.44 ,  21.78 ,  18.44 ,  -   ,  4.46 
W07000095,Clwyd North,Wales,18.54447056,  33.73 ,  1.73 ,  0.26 ,  22.03 ,  23.70 ,  -   ,  -   ,  12.95 ,  23.49 ,  0.41 ,  0.02 ,  12.48 ,  11.40 ,  -   ,  -   ,  24.32 ,  43.32 ,  4.51 ,  1.05 ,  32.65 ,  40.01 ,  -   ,  -   
W07000096,Dwyfor Meirionnydd,Wales,19.6931095,  18.79 ,  2.54 ,  0.72 ,  8.47 ,  47.55 ,  -   ,  2.24 ,  12.39 ,  10.45 ,  0.28 ,  0.01 ,  2.94 ,  30.01 ,  -   ,  0.15 ,  28.56 ,  30.39 ,  8.48 ,  3.65 ,  18.71 ,  64.18 ,  -   ,  7.71 
W07000097,Gower,Wales,19.71679047,  51.22 ,  2.99 ,  1.73 ,  15.15 ,  5.90 ,  -   ,  3.28 ,  14.26 ,  41.08 ,  0.58 ,  0.22 ,  8.00 ,  1.53 ,  -   ,  0.70 ,  25.95 ,  59.96 ,  8.34 ,  5.73 ,  25.15 ,  14.29 ,  -   ,  9.22 
W07000098,Llanelli,Wales,15.84690747,  49.05 ,  0.15 ,  0.71 ,  17.45 ,  14.48 ,  -   ,  2.32 ,  10.71 ,  37.81 ,  0.02 ,  0.05 ,  8.89 ,  5.15 ,  -   ,  0.33 ,  21.70 ,  60.38 ,  0.51 ,  2.88 ,  28.38 ,  26.08 ,  -   ,  7.33 
W07000099,Merthyr Tydfil and Aberdare,Wales,6.318425864,  45.79 ,  1.79 ,  6.71 ,  24.15 ,  12.84 ,  -   ,  2.41 ,  4.15 ,  34.17 ,  0.35 ,  1.60 ,  15.12 ,  5.38 ,  -   ,  0.51 ,  8.82 ,  56.19 ,  4.76 ,  16.35 ,  34.87 ,  24.78 ,  -   ,  6.59 
W07000100,Mid and South Pembrokeshire,Wales,31.25978719,  46.47 ,  2.07 ,  0.34 ,  18.05 ,  0.13 ,  -   ,  1.68 ,  23.67 ,  37.38 ,  0.37 ,  0.02 ,  9.59 ,  0.01 ,  -   ,  0.29 ,  38.75 ,  55.68 ,  5.56 ,  1.30 ,  29.97 ,  0.66 ,  -   ,  5.40 
W07000101,Monmouthshire,Wales,25.38349935,  42.43 ,  4.77 ,  2.85 ,  14.28 ,  8.22 ,  -   ,  2.06 ,  19.09 ,  33.09 ,  1.17 ,  0.44 ,  6.19 ,  1.88 ,  -   ,  0.35 ,  32.39 ,  52.39 ,  11.21 ,  8.53 ,  25.71 ,  19.59 ,  -   ,  6.40 
W07000102,Montgomeryshire and Glyndwr,Wales,27.64452395,  30.07 ,  8.36 ,  0.37 ,  19.86 ,  13.70 ,  -   ,  -   ,  19.90 ,  19.94 ,  2.28 ,  0.02 ,  9.64 ,  3.07 ,  -   ,  -   ,  35.95 ,  40.26 ,  19.27 ,  1.64 ,  34.07 ,  30.62 ,  -   ,  -   
W07000103,Neath and Swansea East,Wales,11.35790828,  51.35 ,  9.04 ,  3.90 ,  16.67 ,  7.70 ,  -   ,  -   ,  8.14 ,  40.61 ,  3.13 ,  0.88 ,  9.09 ,  2.36 ,  -   ,  -   ,  15.32 ,  61.82 ,  18.22 ,  9.76 ,  25.90 ,  16.03 ,  -   ,  -   
W07000104,Newport East,Wales,17.37321499,  46.63 ,  2.70 ,  8.83 ,  14.20 ,  6.99 ,  -   ,  3.28 ,  13.18 ,  36.65 ,  0.72 ,  2.92 ,  7.44 ,  1.95 ,  -   ,  0.84 ,  22.02 ,  56.14 ,  6.54 ,  18.70 ,  23.27 ,  15.75 ,  -   ,  8.11 
W07000105,Newport West and Islwyn,Wales,14.90331364,  48.03 ,  3.14 ,  5.18 ,  21.89 ,  4.52 ,  -   ,  2.34 ,  10.45 ,  36.79 ,  0.69 ,  0.72 ,  12.22 ,  1.15 ,  -   ,  0.42 ,  19.64 ,  58.48 ,  8.68 ,  15.17 ,  34.62 ,  12.93 ,  -   ,  6.75 
W07000106,Pontypridd,Wales,11.98592586,  52.30 ,  1.44 ,  2.23 ,  17.23 ,  12.31 ,  -   ,  2.51 ,  8.60 ,  40.74 ,  0.26 ,  0.29 ,  8.89 ,  4.72 ,  -   ,  0.44 ,  16.23 ,  63.25 ,  4.69 ,  6.90 ,  26.82 ,  23.77 ,  -   ,  7.59 
W07000107,Rhondda and Ogmore,Wales,6.301006234,  51.47 ,  1.25 ,  4.15 ,  18.00 ,  18.83 ,  -   ,  -   ,  3.75 ,  38.17 ,  0.15 ,  0.56 ,  9.83 ,  8.07 ,  -   ,  -   ,  9.84 ,  63.27 ,  3.87 ,  12.77 ,  28.94 ,  34.17 ,  -   ,  -   
W07000108,Swansea West,Wales,11.89501599,  49.99 ,  3.28 ,  4.96 ,  18.09 ,  9.89 ,  -   ,  1.90 ,  8.29 ,  39.79 ,  0.67 ,  1.14 ,  10.28 ,  2.88 ,  -   ,  0.32 ,  15.75 ,  61.03 ,  8.70 ,  12.05 ,  27.94 ,  22.01 ,  -   ,  5.29 
W07000109,Torfaen,Wales,13.30869735,  47.95 ,  5.70 ,  7.15 ,  16.49 ,  6.58 ,  -   ,  2.83 ,  9.59 ,  36.40 ,  1.52 ,  1.25 ,  8.49 ,  1.90 ,  -   ,  0.59 ,  17.39 ,  59.44 ,  14.73 ,  17.98 ,  26.68 ,  14.58 ,  -   ,  7.83 
W07000110,Vale of Glamorgan,Wales,29.7844187,  48.31 ,  0.51 ,  4.29 ,  2.52 ,  12.74 ,  -   ,  1.84 ,  22.11 ,  37.55 ,  0.06 ,  0.80 ,  0.74 ,  4.07 ,  -   ,  0.26 ,  38.23 ,  58.64 ,  1.65 ,  11.37 ,  6.03 ,  25.64 ,  -   ,  5.75 
W07000111,Wrexham,Wales,19.57066654,  38.48 ,  3.98 ,  5.38 ,  21.76 ,  8.42 ,  -   ,  2.40 ,  13.11 ,  26.16 ,  0.79 ,  0.70 ,  11.11 ,  2.46 ,  -   ,  0.36 ,  25.91 ,  50.50 ,  10.72 ,  15.68 ,  35.73 ,  19.47 ,  -   ,  7.84 
W07000112,Ynys Môn,Wales,23.93066659,  31.25 ,  1.19 ,  0.36 ,  9.10 ,  31.17 ,  -   ,  3.00 ,  19.19 ,  24.83 ,  0.31 ,  0.02 ,  5.29 ,  21.67 ,  -   ,  1.15 ,  29.31 ,  38.93 ,  3.01 ,  1.29 ,  14.24 ,  39.96 ,  -   ,  5.51 
