PCON24CD,Seat,Region, mean_Con, mean_Lab, mean_LDem, mean_Green, mean_Reform, mean_Plaid, mean_SNP, mean_Other, lo_Con, lo_Lab, lo_LDem, lo_Green, lo_Reform, lo_Plaid, lo_SNP, lo_Other, hi_Con, hi_Lab, hi_LDem, hi_Green, hi_Reform, hi_Plaid, hi_SNP, hi_Other
E14001223,Eltham and Chislehurst,London,  21.94 ,  47.78 ,  5.68 ,  8.97 ,  10.32 ,  -   ,  -   ,  5.30 ,  17.49 ,  38.94 ,  2.24 ,  3.52 ,  4.98 ,  -   ,  -   ,  1.87 ,  27.90 ,  55.52 ,  11.03 ,  16.44 ,  16.74 ,  -   ,  -   ,  11.04 
E14001224,Ely and East Cambridgeshire,East of England,  26.10 ,  25.10 ,  29.54 ,  2.57 ,  14.99 ,  -   ,  -   ,  1.70 ,  20.48 ,  18.43 ,  20.89 ,  0.54 ,  9.99 ,  -   ,  -   ,  0.29 ,  30.55 ,  32.18 ,  38.68 ,  6.14 ,  22.61 ,  -   ,  -   ,  4.03 
E14001225,Enfield North,London,  25.10 ,  48.35 ,  6.55 ,  5.45 ,  10.72 ,  -   ,  -   ,  3.82 ,  19.94 ,  38.75 ,  1.76 ,  1.39 ,  5.72 ,  -   ,  -   ,  1.22 ,  30.51 ,  58.56 ,  12.67 ,  12.30 ,  17.91 ,  -   ,  -   ,  9.12 
E14001226,Epping Forest,East of England,  43.00 ,  39.10 ,  12.26 ,  2.95 ,  -   ,  -   ,  -   ,  2.69 ,  35.05 ,  30.40 ,  5.48 ,  0.55 ,  -   ,  -   ,  -   ,  0.41 ,  49.89 ,  47.42 ,  20.54 ,  6.72 ,  -   ,  -   ,  -   ,  7.22 
E14001227,Epsom and Ewell,South East,  27.07 ,  29.58 ,  29.10 ,  2.47 ,  9.91 ,  -   ,  -   ,  1.88 ,  20.73 ,  21.16 ,  17.62 ,  0.47 ,  4.74 ,  -   ,  -   ,  0.49 ,  32.89 ,  40.56 ,  42.09 ,  6.26 ,  17.16 ,  -   ,  -   ,  4.70 
E14001228,Erewash,East Midlands,  24.95 ,  47.93 ,  1.95 ,  2.61 ,  19.73 ,  -   ,  -   ,  2.82 ,  19.30 ,  40.66 ,  0.55 ,  0.46 ,  11.76 ,  -   ,  -   ,  0.74 ,  30.21 ,  54.33 ,  4.52 ,  6.22 ,  27.74 ,  -   ,  -   ,  6.08 
E14001229,Erith and Thamesmead,London,  20.78 ,  48.13 ,  6.77 ,  3.96 ,  11.59 ,  -   ,  -   ,  8.77 ,  16.10 ,  36.25 ,  3.27 ,  1.39 ,  6.12 ,  -   ,  -   ,  2.62 ,  25.54 ,  57.01 ,  12.87 ,  7.92 ,  18.80 ,  -   ,  -   ,  18.75 
E14001230,Esher and Walton,South East,  25.94 ,  9.32 ,  50.99 ,  1.65 ,  10.93 ,  -   ,  -   ,  1.16 ,  18.78 ,  5.71 ,  41.02 ,  0.11 ,  5.63 ,  -   ,  -   ,  0.23 ,  33.29 ,  13.50 ,  63.39 ,  5.57 ,  18.28 ,  -   ,  -   ,  3.11 
E14001231,Exeter,South West,  19.10 ,  53.63 ,  0.13 ,  10.54 ,  13.22 ,  -   ,  -   ,  3.39 ,  15.02 ,  42.63 ,  0.03 ,  3.24 ,  6.86 ,  -   ,  -   ,  0.80 ,  23.88 ,  62.66 ,  0.41 ,  22.10 ,  22.24 ,  -   ,  -   ,  8.28 
E14001232,Exmouth and Exeter East,South West,,,,,,,,,,,,,,,,,,,,,,,,
E14001233,Fareham and Waterlooville,South East,  35.28 ,  26.79 ,  22.72 ,  1.85 ,  12.51 ,  -   ,  -   ,  0.85 ,  28.36 ,  20.38 ,  14.90 ,  0.41 ,  7.52 ,  -   ,  -   ,  0.14 ,  42.42 ,  34.84 ,  34.16 ,  3.99 ,  18.61 ,  -   ,  -   ,  2.72 
E14001234,Farnham and Bordon,South East,  28.21 ,  19.35 ,  27.02 ,  6.23 ,  18.05 ,  -   ,  -   ,  1.14 ,  23.03 ,  12.66 ,  16.07 ,  1.81 ,  10.68 ,  -   ,  -   ,  0.14 ,  34.07 ,  26.50 ,  40.20 ,  14.27 ,  26.28 ,  -   ,  -   ,  4.07 
E14001235,Faversham and Mid Kent,South East,  32.44 ,  31.10 ,  8.61 ,  3.93 ,  22.86 ,  -   ,  -   ,  1.06 ,  26.88 ,  24.82 ,  2.32 ,  0.82 ,  14.64 ,  -   ,  -   ,  0.30 ,  40.12 ,  36.55 ,  19.00 ,  9.43 ,  35.47 ,  -   ,  -   ,  3.72 
E14001236,Feltham and Heston,London,  14.61 ,  42.03 ,  6.74 ,  6.20 ,  14.88 ,  -   ,  -   ,  15.55 ,  10.04 ,  32.56 ,  3.21 ,  2.47 ,  8.27 ,  -   ,  -   ,  6.30 ,  19.00 ,  51.32 ,  12.02 ,  11.64 ,  23.10 ,  -   ,  -   ,  28.27 
E14001237,Filton and Bradley Stoke,South West,  24.01 ,  46.44 ,  6.91 ,  10.08 ,  12.56 ,  -   ,  -   ,  -   ,  17.72 ,  36.82 ,  2.91 ,  3.63 ,  6.31 ,  -   ,  -   ,  -   ,  30.40 ,  56.03 ,  13.67 ,  18.28 ,  20.18 ,  -   ,  -   ,  -   
E14001238,Finchley and Golders Green,London,  27.42 ,  29.89 ,  15.16 ,  18.29 ,  6.00 ,  -   ,  -   ,  3.25 ,  21.02 ,  20.38 ,  6.58 ,  7.61 ,  2.95 ,  -   ,  -   ,  0.86 ,  34.66 ,  39.88 ,  27.11 ,  32.53 ,  9.61 ,  -   ,  -   ,  7.71 
E14001239,Folkestone and Hythe,South East,  28.17 ,  40.06 ,  7.15 ,  4.39 ,  17.17 ,  -   ,  -   ,  3.06 ,  21.57 ,  30.79 ,  2.47 ,  0.40 ,  10.42 ,  -   ,  -   ,  0.75 ,  34.94 ,  47.47 ,  15.68 ,  12.32 ,  27.67 ,  -   ,  -   ,  7.02 
E14001240,Forest of Dean,South West,  25.35 ,  40.52 ,  0.09 ,  11.96 ,  20.07 ,  -   ,  -   ,  2.01 ,  18.97 ,  31.40 ,  0.01 ,  5.07 ,  9.21 ,  -   ,  -   ,  0.51 ,  31.24 ,  50.53 ,  0.33 ,  20.91 ,  35.04 ,  -   ,  -   ,  5.04 
E14001241,Frome and East Somerset,South West,  23.41 ,  28.88 ,  29.49 ,  4.92 ,  12.13 ,  -   ,  -   ,  1.18 ,  18.02 ,  20.22 ,  16.00 ,  0.63 ,  6.41 ,  -   ,  -   ,  0.33 ,  29.66 ,  38.03 ,  44.68 ,  12.74 ,  20.69 ,  -   ,  -   ,  2.93 
E14001242,Fylde,North West,  32.30 ,  38.54 ,  9.32 ,  2.75 ,  15.80 ,  -   ,  -   ,  1.29 ,  24.47 ,  30.37 ,  3.93 ,  0.50 ,  8.06 ,  -   ,  -   ,  0.34 ,  39.62 ,  46.43 ,  15.70 ,  7.68 ,  27.10 ,  -   ,  -   ,  4.64 
E14001243,Gainsborough,East Midlands,  30.43 ,  31.64 ,  5.23 ,  0.50 ,  31.07 ,  -   ,  -   ,  1.13 ,  23.61 ,  23.18 ,  2.09 ,  0.05 ,  20.50 ,  -   ,  -   ,  0.17 ,  36.80 ,  40.66 ,  10.50 ,  1.70 ,  42.73 ,  -   ,  -   ,  3.92 
E14001244,Gateshead Central and Whickham,North East,  14.69 ,  57.23 ,  8.13 ,  3.19 ,  14.53 ,  -   ,  -   ,  2.23 ,  10.91 ,  47.33 ,  3.22 ,  1.09 ,  8.96 ,  -   ,  -   ,  0.32 ,  18.61 ,  65.30 ,  16.51 ,  7.13 ,  23.85 ,  -   ,  -   ,  5.72 
E14001245,Gedling,East Midlands,  20.99 ,  47.16 ,  2.75 ,  7.67 ,  18.69 ,  -   ,  -   ,  2.74 ,  15.91 ,  37.23 ,  1.03 ,  2.84 ,  10.53 ,  -   ,  -   ,  0.66 ,  26.48 ,  57.49 ,  5.74 ,  15.15 ,  27.58 ,  -   ,  -   ,  8.46 
E14001246,Gillingham and Rainham,South East,  29.62 ,  47.27 ,  2.83 ,  2.76 ,  14.69 ,  -   ,  -   ,  2.84 ,  23.36 ,  40.21 ,  0.83 ,  0.70 ,  7.78 ,  -   ,  -   ,  0.67 ,  35.55 ,  53.73 ,  5.50 ,  6.54 ,  24.55 ,  -   ,  -   ,  7.45 
E14001247,Glastonbury and Somerton,South West,  20.07 ,  14.77 ,  40.49 ,  4.71 ,  19.96 ,  -   ,  -   ,  -   ,  13.10 ,  9.04 ,  28.05 ,  0.73 ,  10.73 ,  -   ,  -   ,  -   ,  27.05 ,  23.44 ,  57.36 ,  12.81 ,  32.08 ,  -   ,  -   ,  -   
E14001248,Gloucester,South West,  24.04 ,  42.09 ,  7.92 ,  6.60 ,  17.61 ,  -   ,  -   ,  1.74 ,  19.55 ,  32.68 ,  3.06 ,  2.40 ,  9.37 ,  -   ,  -   ,  0.40 ,  28.75 ,  50.82 ,  15.65 ,  14.42 ,  26.77 ,  -   ,  -   ,  4.34 
E14001249,Godalming and Ash,South East,  29.32 ,  14.33 ,  45.10 ,  0.98 ,  9.61 ,  -   ,  -   ,  0.66 ,  23.78 ,  10.14 ,  36.30 ,  0.20 ,  6.08 ,  -   ,  -   ,  0.14 ,  33.83 ,  20.32 ,  53.39 ,  2.70 ,  14.10 ,  -   ,  -   ,  1.76 
E14001250,Goole and Pocklington,Yorkshire and The Humber,  31.05 ,  35.29 ,  5.87 ,  6.74 ,  19.73 ,  -   ,  -   ,  1.31 ,  23.08 ,  25.34 ,  1.97 ,  1.75 ,  9.49 ,  -   ,  -   ,  0.26 ,  40.22 ,  44.03 ,  12.29 ,  15.58 ,  34.00 ,  -   ,  -   ,  3.42 
E14001251,Gorton and Denton,North West,  9.42 ,  58.16 ,  5.13 ,  5.81 ,  10.14 ,  -   ,  -   ,  11.33 ,  7.17 ,  47.79 ,  1.65 ,  1.94 ,  4.95 ,  -   ,  -   ,  4.06 ,  13.03 ,  66.70 ,  10.86 ,  10.71 ,  18.04 ,  -   ,  -   ,  23.77 
E14001252,Gosport,South East,  29.52 ,  34.72 ,  8.90 ,  2.19 ,  23.12 ,  -   ,  -   ,  1.55 ,  23.79 ,  28.12 ,  3.53 ,  0.43 ,  12.73 ,  -   ,  -   ,  0.50 ,  37.90 ,  43.84 ,  16.89 ,  5.37 ,  34.47 ,  -   ,  -   ,  3.93 
E14001253,Grantham and Bourne,East Midlands,  34.50 ,  35.69 ,  4.95 ,  4.14 ,  18.79 ,  -   ,  -   ,  1.93 ,  28.11 ,  29.40 ,  1.93 ,  0.97 ,  10.21 ,  -   ,  -   ,  0.49 ,  41.14 ,  42.92 ,  9.52 ,  8.83 ,  31.54 ,  -   ,  -   ,  4.48 
E14001254,Gravesham,South East,  33.81 ,  42.92 ,  4.20 ,  3.10 ,  15.97 ,  -   ,  -   ,  -   ,  24.58 ,  34.61 ,  1.09 ,  0.88 ,  9.13 ,  -   ,  -   ,  -   ,  40.51 ,  51.56 ,  10.72 ,  8.09 ,  25.72 ,  -   ,  -   ,  -   
E14001255,Great Grimsby and Cleethorpes,Yorkshire and The Humber,  26.60 ,  40.38 ,  3.95 ,  1.83 ,  24.43 ,  -   ,  -   ,  2.81 ,  19.62 ,  33.00 ,  1.11 ,  0.41 ,  14.14 ,  -   ,  -   ,  0.49 ,  34.34 ,  47.14 ,  8.27 ,  4.43 ,  35.41 ,  -   ,  -   ,  8.29 
E14001256,Great Yarmouth,East of England,  25.77 ,  30.84 ,  2.34 ,  7.28 ,  31.04 ,  -   ,  -   ,  2.73 ,  19.74 ,  22.80 ,  1.01 ,  3.38 ,  22.13 ,  -   ,  -   ,  0.80 ,  31.81 ,  37.88 ,  4.97 ,  13.79 ,  40.79 ,  -   ,  -   ,  5.75 
E14001257,Greenwich and Woolwich,London,  13.49 ,  55.77 ,  10.08 ,  8.31 ,  7.72 ,  -   ,  -   ,  4.64 ,  10.17 ,  43.95 ,  3.13 ,  1.70 ,  3.31 ,  -   ,  -   ,  0.81 ,  16.95 ,  65.10 ,  20.51 ,  20.34 ,  15.82 ,  -   ,  -   ,  13.64 
E14001258,Guildford,South East,  24.81 ,  13.06 ,  46.27 ,  3.47 ,  11.37 ,  -   ,  -   ,  1.02 ,  20.91 ,  10.35 ,  39.25 ,  1.44 ,  6.89 ,  -   ,  -   ,  0.28 ,  30.34 ,  16.26 ,  53.01 ,  6.26 ,  17.63 ,  -   ,  -   ,  2.11 
E14001259,Hackney North and Stoke Newington,London,  9.39 ,  63.50 ,  7.42 ,  6.22 ,  9.47 ,  -   ,  -   ,  4.00 ,  7.51 ,  52.39 ,  3.41 ,  1.90 ,  4.12 ,  -   ,  -   ,  0.96 ,  12.05 ,  73.20 ,  15.00 ,  13.33 ,  15.44 ,  -   ,  -   ,  9.41 
E14001260,Hackney South and Shoreditch,London,  7.76 ,  55.17 ,  8.03 ,  14.86 ,  8.97 ,  -   ,  -   ,  5.21 ,  5.43 ,  43.64 ,  3.61 ,  5.83 ,  4.10 ,  -   ,  -   ,  1.07 ,  10.47 ,  66.30 ,  15.24 ,  24.03 ,  17.84 ,  -   ,  -   ,  10.80 
E14001261,Halesowen,West Midlands,  30.16 ,  52.69 ,  2.82 ,  2.16 ,  12.16 ,  -   ,  -   ,  -   ,  23.65 ,  44.44 ,  0.77 ,  0.31 ,  6.12 ,  -   ,  -   ,  -   ,  36.38 ,  62.09 ,  6.57 ,  5.99 ,  18.73 ,  -   ,  -   ,  -   
E14001262,Halifax,Yorkshire and The Humber,  17.02 ,  51.96 ,  2.47 ,  6.11 ,  19.96 ,  -   ,  -   ,  2.48 ,  13.05 ,  43.10 ,  0.72 ,  1.48 ,  10.95 ,  -   ,  -   ,  0.70 ,  21.96 ,  61.83 ,  5.82 ,  14.58 ,  30.06 ,  -   ,  -   ,  7.62 
E14001263,Hamble Valley,South East,  33.64 ,  30.26 ,  21.84 ,  3.63 ,  9.75 ,  -   ,  -   ,  0.88 ,  26.30 ,  21.12 ,  10.47 ,  0.34 ,  4.24 ,  -   ,  -   ,  0.17 ,  42.16 ,  39.36 ,  34.21 ,  10.71 ,  18.21 ,  -   ,  -   ,  2.60 
E14001264,Hammersmith and Chiswick,London,  19.52 ,  53.87 ,  7.79 ,  4.07 ,  10.73 ,  -   ,  -   ,  4.02 ,  15.50 ,  44.43 ,  3.14 ,  0.75 ,  5.19 ,  -   ,  -   ,  1.30 ,  23.74 ,  63.51 ,  13.78 ,  10.06 ,  18.38 ,  -   ,  -   ,  7.82 
E14001265,Hampstead and Highgate,London,  17.28 ,  49.10 ,  22.51 ,  4.24 ,  3.74 ,  -   ,  -   ,  3.12 ,  12.65 ,  40.60 ,  14.04 ,  1.21 ,  1.64 ,  -   ,  -   ,  0.69 ,  22.37 ,  59.71 ,  32.16 ,  10.23 ,  7.40 ,  -   ,  -   ,  8.12 
E14001266,"Harborough, Oadby and Wigston",East Midlands,  30.23 ,  37.13 ,  13.43 ,  5.49 ,  9.85 ,  -   ,  -   ,  3.87 ,  23.96 ,  30.22 ,  5.76 ,  2.16 ,  4.79 ,  -   ,  -   ,  1.03 ,  36.64 ,  45.05 ,  22.18 ,  11.81 ,  16.90 ,  -   ,  -   ,  9.08 
E14001267,Harlow,East of England,  30.46 ,  38.80 ,  4.01 ,  3.46 ,  20.78 ,  -   ,  -   ,  2.49 ,  25.25 ,  30.77 ,  1.38 ,  0.59 ,  13.14 ,  -   ,  -   ,  0.42 ,  37.88 ,  46.46 ,  8.52 ,  10.32 ,  29.67 ,  -   ,  -   ,  7.37 
E14001268,Harpenden and Berkhamsted,East of England,  31.38 ,  25.33 ,  27.39 ,  2.70 ,  12.16 ,  -   ,  -   ,  1.04 ,  25.00 ,  19.22 ,  17.12 ,  0.62 ,  6.41 ,  -   ,  -   ,  0.18 ,  39.11 ,  36.03 ,  40.32 ,  6.79 ,  20.57 ,  -   ,  -   ,  3.06 
E14001269,Harrogate and Knaresborough,Yorkshire and The Humber,  27.27 ,  19.15 ,  41.64 ,  0.53 ,  10.13 ,  -   ,  -   ,  1.28 ,  18.87 ,  11.44 ,  25.64 ,  0.05 ,  5.22 ,  -   ,  -   ,  0.24 ,  36.72 ,  26.82 ,  57.23 ,  1.97 ,  18.70 ,  -   ,  -   ,  4.25 
E14001270,Harrow East,London,  37.30 ,  39.60 ,  4.20 ,  0.72 ,  11.30 ,  -   ,  -   ,  6.88 ,  28.73 ,  32.27 ,  1.34 ,  0.05 ,  5.41 ,  -   ,  -   ,  2.19 ,  46.21 ,  48.33 ,  8.20 ,  3.46 ,  20.89 ,  -   ,  -   ,  14.27 
E14001271,Harrow West,London,  21.01 ,  49.50 ,  7.81 ,  3.32 ,  9.35 ,  -   ,  -   ,  9.01 ,  16.58 ,  38.60 ,  2.65 ,  0.94 ,  4.95 ,  -   ,  -   ,  2.88 ,  26.90 ,  57.25 ,  17.49 ,  8.74 ,  14.31 ,  -   ,  -   ,  17.82 
E14001272,Hartlepool,North East,  11.08 ,  53.70 ,  4.46 ,  0.33 ,  25.85 ,  -   ,  -   ,  4.58 ,  7.66 ,  42.03 ,  1.52 ,  0.08 ,  14.63 ,  -   ,  -   ,  0.56 ,  14.75 ,  64.88 ,  9.13 ,  0.98 ,  40.35 ,  -   ,  -   ,  13.68 
E14001273,Harwich and North Essex,East of England,  33.22 ,  40.93 ,  8.55 ,  3.11 ,  14.18 ,  -   ,  -   ,  -   ,  26.53 ,  32.69 ,  3.88 ,  1.11 ,  7.33 ,  -   ,  -   ,  -   ,  41.26 ,  47.93 ,  14.88 ,  6.63 ,  24.92 ,  -   ,  -   ,  -   
E14001274,Hastings and Rye,South East,  23.39 ,  53.10 ,  3.75 ,  0.35 ,  15.32 ,  -   ,  -   ,  4.10 ,  18.11 ,  43.29 ,  1.24 ,  0.02 ,  8.65 ,  -   ,  -   ,  0.77 ,  28.21 ,  61.92 ,  7.45 ,  1.78 ,  23.62 ,  -   ,  -   ,  10.56 
E14001275,Havant,South East,  33.27 ,  31.49 ,  8.89 ,  6.56 ,  18.08 ,  -   ,  -   ,  1.70 ,  27.29 ,  24.17 ,  3.88 ,  1.73 ,  9.98 ,  -   ,  -   ,  0.30 ,  41.48 ,  38.68 ,  16.06 ,  13.76 ,  28.70 ,  -   ,  -   ,  4.82 
E14001276,Hayes and Harlington,London,  20.66 ,  52.42 ,  4.85 ,  5.72 ,  8.75 ,  -   ,  -   ,  7.59 ,  15.01 ,  42.84 ,  1.47 ,  1.55 ,  5.01 ,  -   ,  -   ,  1.87 ,  27.87 ,  61.38 ,  11.72 ,  12.22 ,  13.28 ,  -   ,  -   ,  17.39 
E14001277,Hazel Grove,North West,  18.32 ,  28.21 ,  38.86 ,  1.99 ,  10.93 ,  -   ,  -   ,  1.70 ,  12.44 ,  18.42 ,  27.01 ,  0.36 ,  5.52 ,  -   ,  -   ,  0.27 ,  25.22 ,  35.31 ,  55.75 ,  6.24 ,  17.57 ,  -   ,  -   ,  3.84 
E14001278,Hemel Hempstead,East of England,  34.61 ,  38.68 ,  9.54 ,  3.09 ,  14.08 ,  -   ,  -   ,  -   ,  28.80 ,  30.70 ,  4.72 ,  0.35 ,  8.06 ,  -   ,  -   ,  -   ,  41.74 ,  44.42 ,  16.28 ,  9.58 ,  22.01 ,  -   ,  -   ,  -   
E14001279,Hendon,London,  36.22 ,  42.68 ,  6.17 ,  2.49 ,  8.14 ,  -   ,  -   ,  4.30 ,  29.85 ,  33.98 ,  2.48 ,  0.41 ,  4.39 ,  -   ,  -   ,  1.01 ,  43.60 ,  50.50 ,  13.15 ,  6.93 ,  12.16 ,  -   ,  -   ,  10.62 
E14001280,Henley and Thame,South East,  29.84 ,  18.72 ,  37.95 ,  4.66 ,  8.03 ,  -   ,  -   ,  0.81 ,  23.92 ,  14.64 ,  29.37 ,  2.48 ,  4.13 ,  -   ,  -   ,  0.14 ,  35.83 ,  23.56 ,  46.85 ,  7.46 ,  13.59 ,  -   ,  -   ,  2.74 
E14001281,Hereford and South Herefordshire,West Midlands,  26.99 ,  28.48 ,  8.72 ,  22.40 ,  12.23 ,  -   ,  -   ,  1.18 ,  19.52 ,  18.53 ,  2.58 ,  9.38 ,  5.54 ,  -   ,  -   ,  0.20 ,  35.35 ,  38.07 ,  18.82 ,  40.27 ,  23.33 ,  -   ,  -   ,  3.77 
E14001282,Herne Bay and Sandwich,South East,  30.85 ,  39.77 ,  9.91 ,  3.13 ,  16.33 ,  -   ,  -   ,  -   ,  24.27 ,  30.43 ,  4.21 ,  0.39 ,  8.13 ,  -   ,  -   ,  -   ,  39.10 ,  48.29 ,  19.86 ,  9.27 ,  27.18 ,  -   ,  -   ,  -   
E14001283,Hertford and Stortford,East of England,  29.16 ,  34.98 ,  7.93 ,  8.13 ,  17.72 ,  -   ,  -   ,  2.07 ,  20.08 ,  26.57 ,  2.72 ,  2.01 ,  8.50 ,  -   ,  -   ,  0.40 ,  38.35 ,  47.26 ,  15.31 ,  18.86 ,  31.44 ,  -   ,  -   ,  5.56 
E14001284,Hertsmere,East of England,  40.84 ,  31.79 ,  7.58 ,  3.61 ,  14.35 ,  -   ,  -   ,  1.83 ,  33.02 ,  24.54 ,  2.68 ,  0.90 ,  7.34 ,  -   ,  -   ,  0.28 ,  49.55 ,  38.83 ,  14.86 ,  9.32 ,  25.74 ,  -   ,  -   ,  4.45 
E14001285,Hexham,North East,  36.96 ,  51.19 ,  7.87 ,  2.40 ,  -   ,  -   ,  -   ,  1.58 ,  30.40 ,  44.10 ,  3.02 ,  0.32 ,  -   ,  -   ,  -   ,  0.22 ,  43.75 ,  59.05 ,  15.66 ,  8.79 ,  -   ,  -   ,  -   ,  5.95 
E14001286,Heywood and Middleton North,North West,  20.52 ,  54.56 ,  7.43 ,  -   ,  13.89 ,  -   ,  -   ,  3.59 ,  15.21 ,  46.38 ,  2.78 ,  -   ,  7.86 ,  -   ,  -   ,  0.98 ,  26.07 ,  63.60 ,  14.80 ,  -   ,  21.70 ,  -   ,  -   ,  8.21 
E14001287,High Peak,East Midlands,  23.06 ,  53.42 ,  1.64 ,  3.20 ,  18.68 ,  -   ,  -   ,  -   ,  17.73 ,  43.89 ,  0.41 ,  0.78 ,  11.64 ,  -   ,  -   ,  -   ,  28.38 ,  60.93 ,  4.17 ,  8.86 ,  27.55 ,  -   ,  -   ,  -   
E14001288,Hinckley and Bosworth,East Midlands,  29.32 ,  31.43 ,  14.11 ,  6.54 ,  17.48 ,  -   ,  -   ,  1.12 ,  21.34 ,  23.65 ,  6.31 ,  1.99 ,  10.37 ,  -   ,  -   ,  0.33 ,  37.28 ,  39.58 ,  24.58 ,  12.86 ,  24.35 ,  -   ,  -   ,  3.04 
E14001289,Hitchin,East of England,  26.34 ,  34.70 ,  20.31 ,  2.49 ,  13.82 ,  -   ,  -   ,  2.33 ,  22.09 ,  27.65 ,  9.77 ,  0.65 ,  8.57 ,  -   ,  -   ,  0.50 ,  31.81 ,  41.54 ,  29.96 ,  5.53 ,  20.87 ,  -   ,  -   ,  6.27 
E14001290,Holborn and St Pancras,London,  11.74 ,  55.83 ,  5.60 ,  10.72 ,  7.46 ,  -   ,  -   ,  8.65 ,  9.81 ,  48.56 ,  3.19 ,  6.68 ,  4.60 ,  -   ,  -   ,  5.05 ,  14.74 ,  62.98 ,  9.22 ,  15.27 ,  11.94 ,  -   ,  -   ,  13.73 
E14001291,Honiton and Sidmouth,South West,  24.67 ,  19.29 ,  32.35 ,  3.50 ,  18.94 ,  -   ,  -   ,  1.25 ,  18.15 ,  12.50 ,  20.93 ,  0.86 ,  10.80 ,  -   ,  -   ,  0.21 ,  32.45 ,  28.22 ,  42.02 ,  9.49 ,  28.37 ,  -   ,  -   ,  4.56 
E14001292,Hornchurch and Upminster,London,  26.77 ,  32.28 ,  9.83 ,  4.05 ,  22.93 ,  -   ,  -   ,  4.13 ,  19.34 ,  23.84 ,  3.82 ,  0.85 ,  14.03 ,  -   ,  -   ,  0.78 ,  33.84 ,  41.12 ,  18.78 ,  9.29 ,  35.06 ,  -   ,  -   ,  10.47 
E14001293,Hornsey and Friern Barnet,London,  11.60 ,  60.83 ,  11.24 ,  6.49 ,  5.30 ,  -   ,  -   ,  4.54 ,  8.54 ,  47.49 ,  5.08 ,  1.73 ,  2.10 ,  -   ,  -   ,  1.51 ,  15.37 ,  71.70 ,  22.38 ,  13.58 ,  11.59 ,  -   ,  -   ,  9.81 
E14001294,Horsham,South East,  31.15 ,  22.04 ,  26.70 ,  8.01 ,  11.56 ,  -   ,  -   ,  0.54 ,  24.75 ,  15.71 ,  16.26 ,  2.54 ,  6.81 ,  -   ,  -   ,  0.14 ,  37.76 ,  27.23 ,  38.10 ,  14.83 ,  17.69 ,  -   ,  -   ,  1.34 
E14001295,Houghton and Sunderland South,North East,  12.25 ,  48.76 ,  4.56 ,  3.05 ,  31.38 ,  -   ,  -   ,  -   ,  8.58 ,  39.58 ,  1.50 ,  0.34 ,  21.91 ,  -   ,  -   ,  -   ,  16.92 ,  57.70 ,  11.04 ,  9.21 ,  42.12 ,  -   ,  -   ,  -   
E14001296,Hove and Portslade,South East,  18.04 ,  64.38 ,  3.36 ,  4.27 ,  8.00 ,  -   ,  -   ,  1.95 ,  13.79 ,  56.32 ,  1.16 ,  0.63 ,  4.15 ,  -   ,  -   ,  0.39 ,  22.20 ,  71.65 ,  8.08 ,  10.03 ,  14.54 ,  -   ,  -   ,  5.42 
E14001297,Huddersfield,Yorkshire and The Humber,  17.41 ,  51.27 ,  4.71 ,  12.90 ,  13.71 ,  -   ,  -   ,  -   ,  12.86 ,  42.85 ,  1.53 ,  4.95 ,  8.14 ,  -   ,  -   ,  -   ,  22.07 ,  60.99 ,  8.89 ,  22.10 ,  22.29 ,  -   ,  -   ,  -   
E14001298,Huntingdon,East of England,  26.59 ,  38.68 ,  11.07 ,  3.23 ,  17.79 ,  -   ,  -   ,  2.65 ,  20.15 ,  28.80 ,  4.51 ,  0.78 ,  9.90 ,  -   ,  -   ,  0.34 ,  33.24 ,  49.21 ,  22.42 ,  8.19 ,  25.82 ,  -   ,  -   ,  7.48 
E14001299,Hyndburn,North West,  25.94 ,  51.66 ,  2.61 ,  3.03 ,  16.77 ,  -   ,  -   ,  -   ,  19.30 ,  43.19 ,  0.87 ,  0.20 ,  7.97 ,  -   ,  -   ,  -   ,  34.39 ,  59.48 ,  5.86 ,  10.40 ,  26.76 ,  -   ,  -   ,  -   
E14001300,Ilford North,London,  20.41 ,  47.74 ,  5.87 ,  2.39 ,  7.06 ,  -   ,  -   ,  16.52 ,  13.20 ,  34.92 ,  2.28 ,  0.61 ,  3.14 ,  -   ,  -   ,  5.18 ,  26.61 ,  60.11 ,  11.31 ,  6.37 ,  13.76 ,  -   ,  -   ,  34.89 
E14001301,Ilford South,London,  15.19 ,  52.77 ,  5.27 ,  4.02 ,  13.26 ,  -   ,  -   ,  9.49 ,  11.62 ,  41.22 ,  1.99 ,  0.99 ,  8.04 ,  -   ,  -   ,  3.30 ,  19.86 ,  62.99 ,  9.63 ,  8.18 ,  20.68 ,  -   ,  -   ,  19.39 
E14001302,Ipswich,East of England,  23.39 ,  47.94 ,  4.02 ,  5.94 ,  14.19 ,  -   ,  -   ,  4.52 ,  19.49 ,  37.77 ,  1.35 ,  2.26 ,  8.76 ,  -   ,  -   ,  1.51 ,  28.28 ,  54.40 ,  8.29 ,  11.56 ,  20.95 ,  -   ,  -   ,  11.16 
E14001303,Isle of Wight East,South East,  28.59 ,  36.10 ,  1.09 ,  8.50 ,  23.36 ,  -   ,  -   ,  2.37 ,  20.50 ,  28.85 ,  0.17 ,  2.86 ,  12.64 ,  -   ,  -   ,  0.41 ,  37.10 ,  43.88 ,  3.35 ,  18.13 ,  35.84 ,  -   ,  -   ,  7.47 
